aX,aY,aZ,temperature,gX,gY,gZ
1556,8500,16324,16.62,-1484,750,306
-536,6296,17548,16.58,-423,546,2735
-1524,4600,15052,16.67,-1177,1816,-78
1932,5792,13672,16.72,1683,210,1842
508,6092,15584,16.58,1200,-701,-149
1336,7520,16340,16.62,139,-1072,-943
1348,6168,17268,16.67,-1740,198,-1865
632,5632,15700,16.77,-630,-2,-1787
-332,5520,17224,16.81,290,-225,-117
-1600,5732,15836,16.67,618,114,616
-628,6268,17164,16.72,-237,1397,-441
-1128,7352,19100,16.77,-937,1160,-620
-460,5888,17252,16.72,-219,995,1047
-484,5196,13552,16.67,-694,1017,-749
-136,5912,13572,16.67,495,-277,1619
-180,6360,16276,16.67,1174,-1215,403
2956,6940,16548,16.58,-1158,-837,-1772
-468,5776,20096,16.62,-2940,961,-1513
24,5324,16780,16.67,-1243,313,-1791
-1680,4744,15240,16.67,1201,-44,-903
176,6760,16296,16.72,1374,739,-268
-1680,6116,19184,16.58,1445,1253,-166
-1108,5964,21624,16.67,-95,725,-342
-2360,5056,16368,16.72,-441,-780,666
-1120,4980,14532,16.67,-861,-287,483
-944,5664,13956,16.72,406,129,156
364,7128,16432,16.67,172,-119,-54
2228,6592,20408,16.62,-469,-94,-2162
-496,5552,17392,16.67,-1241,27,-973
180,5048,16200,16.62,-1425,-101,-991
360,5424,14708,16.67,235,272,151
-1756,6940,16192,16.62,1483,919,1013
-572,6452,16756,16.67,1914,885,1422
-2340,5084,17996,16.58,-882,606,2027
396,5036,17132,16.72,-1182,-117,964
-848,4884,16836,16.67,-484,86,163
-740,5196,15064,16.72,1196,-631,909
-324,5708,15704,16.72,-836,-1168,507
748,6036,17676,16.67,-1052,-374,-1318
932,5028,16100,16.62,-223,-216,-523
-572,4752,17156,16.58,-805,-876,-593
-560,5224,14892,16.72,-354,-993,1238
-1048,5744,16204,16.67,1768,-175,1619
-820,5584,18752,16.62,1965,1116,966
-1268,5156,20160,16.67,194,499,1109
2320,5000,18660,16.72,-20,440,715
-1508,3980,16128,16.77,-503,1080,229
672,5008,15560,16.62,429,271,-443
-384,6224,16500,16.72,212,-1196,-520
2272,6440,14204,16.77,-237,-1474,-1876
-1020,5152,20176,16.62,-835,-399,-2992
-1084,4284,17972,16.77,280,-1189,-2757
-1416,4736,15284,16.67,-347,-685,-2171
-104,5360,15620,16.72,-152,-96,-1412
-684,5864,16668,16.77,1088,400,-214
-1640,6368,18204,16.77,1498,1075,1044
-1992,5784,16016,16.72,80,578,1329
-152,5496,15508,16.62,-766,-120,24
-92,5440,16620,16.67,-538,183,303
360,5640,16332,16.72,164,-273,140
