aX,aY,aZ,temperature,gX,gY,gZ
-1744,2996,13284,18.69,210,581,2260
592,5104,16088,18.69,856,380,1907
-1224,4836,20208,18.84,2795,-635,4050
-16,3700,20916,18.69,-767,-557,3246
-2200,2324,16532,18.74,-628,175,1688
-1184,3248,14420,18.74,993,302,2205
-332,4804,15152,18.79,1295,614,1430
-2568,4248,19104,18.69,1253,-1395,517
-908,4164,17800,18.74,-2139,-257,-337
-4844,1840,17684,18.69,-873,357,-1116
-3332,3224,15240,18.65,-1294,1202,266
-1008,4068,16168,18.69,993,588,1631
1532,4988,16800,18.74,1533,620,3573
-1700,4484,19380,18.79,-915,908,2903
-3244,3236,16956,18.65,-961,965,1710
-856,3376,15696,18.79,-1744,2282,86
628,4364,12916,18.74,-368,795,-11
-1564,4876,19016,18.65,266,132,-1304
-3752,3696,18864,18.79,-1043,427,-1492
-4388,1512,17784,18.84,270,-522,-1152
-2692,2792,16156,18.69,-867,766,-1730
-488,4432,14712,18.74,-374,164,107
-1876,4588,17732,18.69,1393,860,94
-3680,4980,21464,18.84,-523,1826,145
-400,2796,17236,18.79,-736,-51,948
1212,3896,13624,18.65,454,80,2001
788,4144,13628,18.69,441,171,1161
-1628,4088,18120,18.65,677,-292,-708
-2260,4248,22684,18.6,-589,115,-1569
476,2940,19520,18.74,675,-320,-1580
1580,4464,13096,18.69,-655,-42,-1791
2240,5384,13272,18.74,-9,838,602
528,4748,16704,18.55,1794,-296,1132
-468,3924,20736,18.6,-1730,97,2596
-1328,3816,17868,18.65,-1319,455,310
316,3828,16480,18.79,-1148,215,381
288,4724,14420,18.74,1207,554,-269
-2096,4408,19580,18.79,1555,-1175,-455
-2380,4676,21772,18.65,-1173,57,-1544
-36,4320,15752,18.65,-214,413,-966
1588,4224,13884,18.69,-815,271,-652
2096,4828,13092,18.65,-118,-88,1324
1148,5508,20324,18.65,2565,321,841
1180,5972,19812,18.65,356,2791,-858
2372,4544,16440,18.6,-1381,2218,-1253
2752,4344,16132,18.6,-1421,919,238
636,4156,13516,18.65,330,-786,1656
-2236,4492,17868,18.51,1677,-839,45
-3616,3728,21584,18.65,-39,-989,-2885
624,3984,19596,18.55,-220,388,-2460
276,4560,14028,18.69,54,1291,-781
1676,4928,13588,18.65,528,-780,1670
-1116,5196,17320,18.55,1588,-1637,1020
796,5940,19680,18.6,-1587,1848,867
960,4404,15636,18.55,-962,1615,-577
448,3724,15656,18.6,-1177,9,286
484,4536,13996,18.65,1226,-301,1270
496,5556,17284,18.6,1706,-434,32
1936,5520,19900,18.65,823,-556,-2126
2624,5708,17824,18.51,-950,409,-1735
2004,5132,16688,18.51,-1146,853,-1720
-988,4200,13640,18.55,38,329,44
-1608,5260,18500,18.51,947,-233,551
-156,5344,17512,18.46,1161,2230,1287
1208,4504,18608,18.41,-25,1041,32
-792,3140,15492,18.51,-1484,-230,1123
1408,4568,14860,18.6,252,-1177,1323
1524,5060,18064,18.55,2147,-88,-972
-556,4416,21912,18.6,589,-332,-2646
-532,4252,18036,18.55,-1050,246,-1079
-1568,3140,15556,18.6,-496,-1647,-246
-3096,3548,14040,18.46,-7,-23,18
-1556,5316,19488,18.51,1054,875,-963
1328,5736,18624,18.51,-553,3062,-1611
-1692,4404,16820,18.46,-2368,1108,-1205
1892,4504,14836,18.51,-966,345,662
1928,4192,12896,18.55,1035,2791,251
1148,4672,17436,18.51,659,372,-731
-2272,3356,21440,18.46,-1053,-1630,-2104
-392,3884,19512,18.51,-638,-200,-1026
2708,4624,15800,18.46,-438,439,-1087
2924,4616,13160,18.41,465,-1159,924
-420,4632,19624,18.46,2520,-466,-96
-3400,4088,22628,18.46,-1613,1736,-761
-1256,3588,17264,18.51,-2425,1460,-527
1280,3644,15096,18.46,-1686,1364,-507
900,3780,13252,18.6,374,667,-733
-980,5004,18288,18.41,1563,-1332,-400
-724,4264,21712,18.46,-62,-180,-2156
-1468,3272,18072,18.46,-999,85,-1055
1048,4252,13928,18.55,-1411,-1404,-285
1192,4860,13356,18.51,1107,-263,524
1668,5800,19228,18.46,2003,383,339
5128,6984,17272,18.51,145,1493,-1521
2380,5644,16368,18.46,-873,608,1273
-520,3988,15252,18.46,-1890,-47,527
2116,4332,13596,18.46,756,-645,1405
1208,4476,15656,18.41,1562,-1164,81
-640,4016,20796,18.46,205,-2338,-6167
-268,3816,19684,18.32,-988,1413,-1955
3016,4700,13348,18.46,-1226,1076,402
-12,4440,13464,18.41,1021,-386,1506
1660,5872,14904,18.55,2023,921,260
3936,5748,18596,18.46,580,2215,1699
3200,5152,19276,18.51,9,258,2335
1108,3448,16484,18.46,-1017,944,537
2200,4100,14408,18.51,1123,-1225,1749
104,4576,14064,18.46,1487,-1214,-414
2476,4968,18764,18.51,-683,-705,-3181
4584,5804,22156,18.46,-1467,579,-2602
1512,3552,16032,18.46,-1795,-891,-605
-2100,3120,13012,18.51,1120,-13,530
648,5660,14860,18.37,1695,-1019,-363
1288,5676,18568,18.41,1988,1518,-978
788,4164,21176,18.46,139,-329,785
232,3324,14332,18.41,-1511,-92,-88
788,4128,12608,18.37,1275,60,1018
-164,4308,13796,18.41,1642,-130,-85
2440,6124,18448,18.46,2328,-1353,-2105
1176,4712,19968,18.41,-756,-180,-1036
520,3632,14460,18.46,-954,-621,439
-596,2860,13916,18.46,-376,245,1103
-1016,4588,15120,18.41,-485,-341,987
-68,5460,19416,18.46,2047,-188,2768
-488,4428,21872,18.46,773,-949,3035
-1044,2176,15232,18.51,-1492,169,-2
528,3604,14832,18.27,-480,-1479,1144
-1048,4524,16044,18.46,1062,-1378,253
740,5508,19720,18.41,1457,-1100,-580
-984,4292,21352,18.37,-1627,-467,-537
-704,2352,14612,18.37,-866,1185,-1710
-428,3144,14384,18.32,-602,934,-1929
252,5288,16720,18.37,964,1357,-330
-120,4300,19832,18.46,1654,122,514
-1564,4252,21900,18.41,-1589,-179,1709
-2828,3232,15780,18.37,-1509,244,1555
-1076,2436,15096,18.46,-1206,1858,139
-672,4064,14740,18.41,1133,1887,624
-452,4784,21516,18.37,-340,-2542,2407
-1960,3652,22164,18.37,-1360,-261,-7
-868,2204,14988,18.37,34,21,-1657
2640,4304,15580,18.46,-466,-1623,-76
-148,4508,15388,18.41,2570,-861,637
-524,4572,20220,18.32,2996,371,356
-1268,5568,21184,18.37,-266,313,2099
-548,3088,15728,18.41,-1913,700,-1716
1012,3924,16404,18.41,-1571,379,1519
48,4728,14744,18.37,3047,1958,-563
1600,5744,20972,18.41,1444,-380,432
3864,6432,20624,18.32,-1651,-602,-589
1216,3756,14924,18.37,-1200,-586,-1118
-1984,3408,14448,18.32,483,864,-192
-516,5048,16108,18.41,1170,337,-332
-2964,5136,20916,18.37,971,426,1138
-1820,3540,22936,18.27,499,-1540,1294
-2584,3328,15408,18.32,-2714,245,510
-2156,3372,13992,18.37,-537,67,135
1524,5508,12384,18.37,2280,286,22
2312,5432,16884,18.37,859,-1265,938
-948,5164,21796,18.32,-586,-347,594
-3448,3240,13792,18.37,-1532,1514,-1405
40,3936,13808,18.32,-808,833,-1771
-4,5924,15364,18.41,1735,455,-797
-128,5572,20508,18.37,3966,959,2195
-456,4660,21508,18.37,53,-3938,3121
-4036,1988,15720,18.32,-2558,-490,-780
-1304,3988,17124,18.41,-428,-606,-831
724,4716,15576,18.37,2891,-217,-1214
4784,5108,15648,18.37,502,-496,-3150
5888,5852,18644,18.37,-1640,1143,-1468
2368,5044,15592,18.32,-1450,-299,275
-860,4060,13992,18.27,756,-1896,2362
-1168,5232,17992,18.27,2275,-484,178
1232,6280,17176,18.32,-678,2401,-868
64,4512,18100,18.22,-2051,705,295
1632,4700,14596,18.46,-2174,-622,2444
1168,4476,13260,18.37,1194,-743,1590
1132,4476,19256,18.32,2361,-1024,-1391
528,5092,21952,18.41,-2837,-514,-1894
3540,4364,16776,18.18,-173,1051,-2081
2548,3996,14656,18.27,-23,-425,-53
396,4228,14268,18.27,1183,-1209,2238
20,4356,18812,18.32,3069,194,1019
-2764,5360,22112,18.32,-29,2181,-1192
164,4684,16848,18.27,-912,-404,1327
368,3644,14996,18.18,-1308,6,936
1520,4508,13132,18.27,643,-878,832
1216,3932,16780,18.32,1479,-895,-1413
-820,4368,20244,18.13,-986,273,-2506
2960,4712,19052,18.37,-113,-199,-1516
2724,4056,13044,18.27,-526,-307,-605
2176,4976,14728,18.32,413,-852,565
1036,4968,19744,18.22,2042,-709,769
-2680,4008,20104,18.27,-1655,2254,-956
-60,3544,16568,18.32,-647,961,-716
1536,3316,16576,18.27,-529,820,529
1312,5068,14164,18.22,1545,772,-37
-388,4488,16832,18.27,500,-563,-744
-308,4916,21056,18.18,-1194,437,-1500
684,4284,17808,18.32,-804,1216,-1410
1532,4056,15356,18.22,-1276,798,-1150
1424,5300,13780,18.37,-422,481,1212
-844,5128,19152,18.27,2395,-186,1428
-156,6020,19056,18.22,-411,2965,-1635
2076,4840,16780,18.32,-1781,1364,-1352
3228,4724,15788,18.27,-1504,79,1377
1096,4416,13732,18.37,1194,-443,1903
2440,5124,17868,18.22,1190,107,-687
-1908,4292,20244,18.22,-1505,-103,-3563
-268,4008,17424,18.18,-1373,1686,-1280
2744,4632,12572,18.27,-120,542,-1026
1344,5400,13948,18.27,80,191,1550
216,6244,18756,18.22,547,188,1034
1852,5396,18744,18.22,-492,2634,-1743
2884,5108,16348,18.37,-791,1970,-1554
2180,3652,15708,18.22,-753,656,-465
-200,4056,14468,18.22,1124,-671,-1017
464,5200,18604,18.27,1384,-128,-1128
-772,5980,21192,18.27,-509,-711,-3694
700,3724,18520,18.22,-314,1217,-1520
3708,5216,13508,18.27,-816,499,-365
932,4932,11420,18.18,818,297,479
-1688,4652,18244,18.27,1209,-613,-291
-256,6056,21548,18.32,-3708,2917,478
116,4196,15956,18.22,-546,580,22
1684,4452,14988,18.27,3,-688,726
1188,4696,13152,18.27,636,-528,594
-376,5740,16904,18.27,1682,-1385,185
784,6096,20776,18.13,-628,-799,-2289
1620,5032,16100,18.32,-970,1139,-1605
2540,4504,12708,18.18,-911,471,-604
1664,4536,13116,18.22,109,744,169
1732,6104,19288,18.22,1057,315,1487
4256,7184,19028,18.22,155,2568,308
1472,4272,17304,18.27,-1350,291,444
1328,4156,16028,18.18,-1569,115,1241
1920,4484,12548,18.27,1276,1162,105
-196,4404,17004,18.18,1460,-94,-1984
-2168,4632,24916,18.22,-2234,1737,-3316
852,3900,19932,18.32,-1389,1180,-1945
3392,5004,13820,18.27,-1070,410,-846
2044,4868,13912,18.27,1685,662,951
96,5028,18268,18.18,2560,-348,217
-1348,5204,21772,18.22,-2125,1326,-81
252,4836,17828,18.22,-1520,349,-666
4008,4984,14784,18.22,-1038,54,-233
2124,4860,12332,18.18,569,-340,-108
-708,5300,16408,18.27,1318,181,-228
620,5040,22224,18.22,-1927,550,-2094
2176,4748,19904,18.22,-607,1253,-1143
4136,5344,14272,18.18,-612,357,568
-352,4188,13020,18.18,881,-752,2363
-808,4800,18784,18.27,1602,-448,-460
2176,6232,17396,18.13,358,2426,524
976,4212,17536,18.27,-2011,-326,-254
1096,4484,13124,18.22,-3675,1434,-330
6020,6020,14632,18.13,846,613,26
-228,4672,17428,18.18,2259,-689,-257
-5924,2752,19148,18.27,-1780,883,-3472
3508,4572,20584,18.04,-1262,3307,-4164
5016,5936,14192,18.13,641,575,-939
1240,5640,12268,18.18,1411,-550,1591
416,5488,18024,18.13,2046,-45,1212
172,6004,19512,18.13,-1274,2263,-45
508,5312,15864,18.08,-1262,522,-358
1472,4228,16016,18.13,-533,-280,224
1952,5216,13456,18.13,769,-872,948
-20,5388,17888,18.08,875,-1699,-142
-3392,4076,20420,18.18,-3095,-604,-1120
-1012,3500,22384,18.22,-1578,1810,-2625
4736,5980,13984,18.08,308,1193,-682
1888,5252,12196,18.18,1678,-412,1032
2340,6432,17632,18.13,1776,704,-193
1248,6200,18244,18.22,-1689,1998,-2304
0,4524,18876,18.18,-2293,398,252
3436,5764,14052,18.18,-1940,766,-222
2164,5260,12428,18.18,647,-685,1050
280,5320,16900,18.18,1838,-368,-739
-3228,4416,22072,18.18,-2188,-177,-2893
1660,4984,18672,18.13,-940,1001,-1073
1020,4764,13076,18.22,-741,119,-162
1000,5784,13312,18.18,1033,-439,927
1608,6388,19172,18.18,1090,1081,156
-248,5872,18180,18.22,-218,3157,244
1544,4784,18184,18.22,-1272,1534,-1037
1160,5060,14832,18.18,-294,-17,-50
1684,4484,12916,18.32,793,-31,1333
472,6068,16200,18.13,540,-1115,118
-776,5804,19940,18.22,-1616,650,-3522
1244,5360,18900,18.18,-1578,877,-1678
2616,5220,13528,18.27,-597,513,-939
-500,4828,12672,18.22,676,-528,612
1104,7096,16236,18.13,582,14,-68
2708,6864,17420,18.32,1806,511,1128
3644,6072,18840,18.18,-407,602,393
1544,4884,14352,18.18,-995,-516,797
976,5000,13268,18.08,1178,-836,1567
1532,5540,14884,18.22,788,427,-79
5764,7512,17796,18.13,-497,103,-1810
1228,6912,17932,18.08,-898,71,-558
448,4716,14948,18.18,-1036,495,-828
-2612,4240,14100,18.18,929,-948,-783
-360,5888,13860,18.22,2329,12,601
-1368,5928,19740,18.22,1415,-642,1965
-2452,5568,21568,18.18,-326,-2963,3648
-3008,3844,16372,18.18,-2065,-369,1228
-404,3912,14052,18.22,510,-972,1545
356,5048,14700,18.18,2337,-253,-350
3300,7068,17928,18.18,795,-1117,-1309
4036,7104,19884,18.22,-1735,-973,-1322
-844,4532,16240,18.22,-653,-535,238
-2828,3832,13268,18.18,643,758,241
-616,5880,14464,18.27,1213,191,111
-1136,5364,21124,18.22,1006,230,455
-2664,5584,19604,18.22,-720,886,1368
-2332,3472,16728,18.18,-2046,315,480
-348,4280,13596,18.18,-1230,146,-98
-828,4356,13376,18.27,179,714,-545
-1984,5564,19920,18.22,310,-887,-85
-2604,5120,21180,18.32,-1684,146,-1767
644,3860,17400,18.22,-566,-95,-500
3368,4464,13412,18.27,-1678,49,-598
1400,4764,16524,18.18,-30,408,64
-912,5212,19468,18.27,2166,2154,-857
-1512,4984,19528,18.32,-1043,397,-217
-916,4256,17008,18.13,-1725,1166,617
396,3748,14828,18.18,-1050,679,-133
780,4796,14456,18.22,903,1577,-485
2544,6380,17160,18.22,1080,-128,-2692
-1484,5544,20272,18.18,-1243,-754,-1450
428,4248,17500,18.22,-292,410,-325
-100,4236,15344,18.13,-203,756,-1376
1852,5632,14288,18.13,803,-213,-608
-1704,5192,19476,18.18,2415,124,348
-1088,6644,20544,18.18,417,1468,-154
-3468,3732,18700,18.13,-2610,467,-970
-152,4656,15124,18.13,-1237,468,830
164,5060,13764,18.18,1103,5,-590
-24,6020,18656,18.27,1992,395,-1004
-784,6372,19456,18.22,-1767,210,-729
984,5628,17160,18.22,-940,-536,-48
-1280,4600,15132,18.18,-2316,-490,981
2228,5236,14060,18.27,699,1576,-375
268,5824,17792,18.13,1894,703,-1209
-1632,5196,20048,18.18,-662,-341,-1087
-2276,4968,16964,18.13,-1847,-789,-565
-364,4844,15320,18.18,-278,729,663
420,5072,12992,18.18,1633,912,-137
16,6256,17144,18.18,1662,-242,-240
-568,6176,19900,18.22,-2490,-49,343
1396,4420,15344,18.18,-1336,-152,-732
-872,3964,14188,18.18,117,558,-978
352,5336,15708,18.22,1021,1048,-817
-1716,5772,19528,18.18,1787,-672,320
-780,6012,20812,18.18,-637,-2867,726
-2648,4044,15800,18.13,-1941,-570,416
-2704,3192,16844,18.22,217,-394,564
-1696,4696,14992,18.18,2046,-268,945
-92,5468,20472,18.22,1160,-827,-348
2740,7580,19704,18.18,-992,276,-157
-528,4180,16180,18.08,-1822,40,-113
-2876,3416,15188,18.22,-81,460,24
-84,5332,16236,18.18,582,-383,977
-556,6308,20120,18.27,1296,115,1070
592,5496,22160,18.22,-174,-1792,482
-1620,3948,17416,18.27,-1246,-382,1026
-2524,2656,16548,18.27,-288,-932,1065
-1284,4480,16636,18.22,1279,651,-533
-616,6076,20804,18.18,1681,-196,-1104
-256,5460,19868,18.13,-2533,-717,134
-164,3644,16796,18.08,-766,757,-1377
-2032,3288,15276,18.18,-1085,564,-716
452,5348,15004,18.18,172,-243,141
-692,4816,20556,18.22,1454,557,665
-812,3920,22564,18.27,-493,-476,965
-1800,2828,16480,18.18,-1920,273,118
-856,3176,15940,18.13,278,572,-892
-468,4104,14800,18.22,748,-345,-817
648,6072,18888,18.18,732,-335,-663
2128,6472,20200,18.27,-508,349,-1748
412,3744,14768,18.13,-2032,89,-691
-2092,3640,14596,18.13,-1134,-39,-1497
1604,6224,14828,18.27,109,1196,-585
136,5540,20512,18.27,1858,701,1714
636,4932,20876,18.27,-175,-19,1758
-560,3368,16560,18.27,-1231,-366,593
-1988,3460,15260,18.13,-563,117,1008
-1068,4500,14568,18.18,1470,-1145,840
-1352,5636,19024,18.22,1447,-93,-687
668,4808,17576,18.22,-2627,-140,-728
280,3952,16060,18.18,525,12,-489
48,4260,14588,18.27,-396,174,-1694
828,5720,15476,18.32,352,-435,-276
332,5708,17252,18.32,1899,1128,-425
-1756,5232,20904,18.18,-1380,1094,441
-1892,3536,17128,18.27,-2031,930,-766
1916,4976,14440,18.27,-1575,2079,-936
504,4784,12380,18.27,1137,26,-208
-892,5748,17216,18.32,817,-2168,440
-1736,4740,21840,18.27,-945,-838,-778
784,4048,16076,18.18,-58,-134,-863
-224,3920,13608,18.22,-429,-574,-465
1100,5336,14272,18.27,1134,681,848
-1120,6064,19592,18.22,2489,2751,102
-2816,5220,20648,18.22,32,791,710
-836,3552,16868,18.27,-1924,-76,-768
1332,3920,15752,18.32,-1954,497,567
-1116,4444,15152,18.13,845,955,-1284
-176,5432,17660,18.18,2331,-1456,-551
-1344,5516,19696,18.22,-1337,-935,-1760
1452,5168,16584,18.18,-2238,14,967
-476,4324,15860,18.18,-637,338,-983
964,5496,15048,18.32,1507,-242,411
-112,5332,17004,18.18,2596,-596,-1257
-2208,6216,17640,18.18,237,2858,-500
-1652,3796,18020,18.13,-2684,1941,-781
716,5736,12660,18.18,-2224,1912,-915
1208,5456,12832,18.13,-1475,-836,-3449
-8,5276,16592,18.18,227,-515,-1711
836,5356,19860,18.18,-2004,570,-2682
824,4408,19712,18.18,-148,763,-1718
2524,5784,13696,18.22,-1855,-620,-816
2196,4716,15304,18.27,-61,-1167,1141
1696,5300,17116,18.18,2430,20,-215
588,5120,20324,18.22,-386,713,-1421
916,4120,17928,18.13,-692,1033,1046
2316,4156,15492,18.18,-821,1221,1044
1248,4568,13040,18.18,1900,-561,1905
-100,3780,17248,18.22,972,-495,-628
52,5808,21848,18.22,-2498,574,-2818
1148,4236,19788,18.18,457,-847,-1369
224,4460,14424,18.18,-28,-35,-131
724,4732,13144,18.22,873,-477,1123
1184,5640,18120,18.13,2311,467,942
600,4556,19996,18.27,-1217,1442,159
1120,5580,18216,18.13,-1897,343,1319
2312,4580,14536,18.13,-1510,783,700
3332,4608,12848,18.18,1255,244,411
-36,5140,17620,18.22,1314,-450,-1086
-400,4360,23004,18.22,-976,204,-3321
2696,5536,18224,18.18,-469,1394,-1804
1940,4480,15420,18.22,-694,-1142,-427
568,4808,12908,18.18,676,-626,1170
1968,5784,17800,18.08,1136,-752,508
808,6660,21024,18.13,197,1672,-374
584,4500,17568,18.13,-1285,1063,-536
3252,4944,15508,18.18,-2248,782,930
2696,4560,14096,18.18,778,112,-2
1796,5416,18636,18.18,1533,-802,-1667
-2628,4472,23072,18.22,15,570,-2402
884,4380,17820,18.22,-550,-2644,-209
2108,4612,16320,18.27,-1145,-1441,-452
872,5264,14152,18.18,1088,-514,613
4,5112,18828,18.18,1901,-20,204
-1400,5628,21768,18.13,-290,1868,-391
84,4124,18548,18.22,-1427,1121,20
736,3464,16284,18.22,-1741,215,462
2704,4812,13172,18.18,347,38,7
1080,5528,16692,18.18,9,-1450,-1040
780,4924,21068,18.13,-41,11,-4016
1080,4428,18988,18.13,-1676,1141,-1501
3024,5116,14816,18.18,-2114,1018,1038
1876,4992,14152,18.18,335,371,1897
92,5456,16476,18.18,1532,1752,-589
-252,5348,17756,18.18,501,1743,-45
-1732,3108,20304,18.18,-410,-21,1012
-572,3384,17600,18.13,-544,2,1970
-388,3788,15116,18.18,1645,911,379
836,5336,14152,18.13,1335,333,-2609
-1056,6232,18120,18.22,1346,1262,-1784
1052,5644,16988,18.22,158,746,-5198
1352,5596,15488,18.18,2051,-1343,-616
-976,4840,15020,18.18,-294,-385,-1820
1092,6112,14960,18.18,-894,251,370
2744,7324,15736,18.22,225,372,1475
1296,5664,20008,18.22,2306,981,1913
-2248,4632,16884,18.27,862,1526,1498
1604,5492,15124,18.18,246,495,305
1036,4164,14072,18.13,-667,47,-1252
1380,5844,15856,18.22,-1078,-362,-1478
836,6120,17612,18.27,-2586,79,-1015
1276,5792,16612,18.18,-521,210,-297
492,4864,15836,18.18,-757,572,-131
1152,5684,16800,18.18,-401,151,204
960,5380,16496,18.22,-77,342,-43
300,5228,16296,18.13,-175,892,-501
660,5824,16920,18.22,-203,805,-350
764,5980,17020,18.22,61,707,-536
524,5708,16936,18.18,-65,321,-221
740,5764,16424,18.18,-531,-72,124
172,5512,16316,18.18,-268,-21,214
940,5752,16264,18.18,-284,-261,-45
644,5716,16520,18.18,268,-77,-116
432,5572,16148,18.18,-37,-310,-63
792,5824,17300,18.18,-249,194,-149
444,5740,16984,18.18,347,269,129
660,5864,16584,18.22,144,-137,100
380,5796,17044,18.13,375,205,136
660,6004,15772,18.18,527,255,110
992,6104,16596,18.18,547,-57,275
680,6308,17004,18.18,595,381,251
52,6080,16392,18.13,329,713,102
1000,6264,16900,18.22,-79,264,246
164,6212,16480,18.22,180,132,438
