14:33:10.286 ->  -3256,   1628,  17040, 19.64,  -1161,  -1384,  -1553
14:33:10.387 ->    396,   3592,  16116, 19.78,   -858,   -185,   -543
14:33:10.456 ->  -1632,   4396,  16296, 19.68,   1125,   -469,   -295
14:33:10.570 ->    760,   4804,  19668, 19.78,   1337,   -877,  -2225
14:33:10.656 ->   -784,   3440,  17860, 19.64,   -902,  -1934,  -2702
14:33:10.773 ->    728,   3700,  14696, 19.82,  -1292,  -1513,  -3770
14:33:10.871 ->  -1772,   3868,  13956, 19.73,   -860,   1457,  -2548
14:33:11.002 ->   1036,   5520,  15180, 19.73,   -698,    724,  -1723
14:33:11.073 ->  -1148,   4512,  18152, 19.73,   1264,    611,   -206
14:33:11.203 ->  -1792,   5584,  18952, 19.73,  -1138,    732,   -213
14:33:11.291 ->  -2364,   3508,  16820, 19.73,    -82,    469,   2260
14:33:11.407 ->  -1316,   3356,  17516, 19.68,  -1781,    372,    422
14:33:11.490 ->    788,   3996,  14864, 19.78,    -69,   -378,   1931
14:33:11.606 ->   1044,   5040,  15092, 19.78,   1350,  -1228,    941
14:33:11.688 ->    904,   5252,  19424, 19.68,   1044,  -2039,   -363
14:33:11.791 ->  -1760,   2964,  20360, 19.73,   -372,  -1763,  -2618
14:33:11.891 ->   -208,   2728,  14288, 19.73,   -538,   -549,  -1695
14:33:12.025 ->   -924,   4212,  13908, 19.73,  -2381,   1779,  -2051
14:33:12.108 ->   -212,   4556,  15444, 19.78,   -336,    558,    644
14:33:12.224 ->    812,   5076,  16428, 19.78,   1617,   1226,    513
14:33:12.325 ->  -1624,   4736,  19336, 19.64,    435,   1617,   2014
14:33:12.408 ->  -1252,   4200,  17060, 19.64,   -264,   -228,   3410
14:33:12.525 ->  -1792,   2420,  16364, 19.68,  -1957,   -205,   1706
14:33:12.625 ->  -1592,   2920,  17176, 19.68,   -584,  -1742,   1056
14:33:12.725 ->   -948,   4192,  16432, 19.68,   1118,  -1381,    344
14:33:12.842 ->  -1512,   3924,  20768, 19.78,   1035,  -1183,  -1192
14:33:12.925 ->   2340,   4888,  16804, 19.68,    772,    -53,  -2328
14:33:13.025 ->    688,   4200,  14040, 19.78,   -113,   1021,  -2461
14:33:13.142 ->   1996,   5444,  14360, 19.73,   -929,   1015,  -1117
14:33:13.281 ->   1404,   5608,  13956, 19.73,    445,    -20,    884
14:33:13.348 ->  -1296,   5688,  18756, 19.73,   2286,    978,   1426
14:33:13.448 ->  -1116,   5000,  17004, 19.68,   1291,   2324,   2284
14:33:13.574 ->  -1908,   5132,  17916, 19.68,    157,    782,   4814
14:33:13.676 ->    380,   3604,  16364, 19.68,  -1467,   -121,   2523
14:33:13.759 ->  -2728,   2972,  16940, 19.64,    235,  -1341,   2534
14:33:13.875 ->   -960,   4788,  17380, 19.73,   2187,   -898,   1347
14:33:13.953 ->  -1136,   5560,  19708, 19.64,   1061,  -1282,     68
14:33:14.074 ->  -1152,   3892,  18136, 19.68,  -1194,   -803,  -1691
14:33:14.168 ->  -1128,   3780,  13016, 19.59,  -1684,   -465,  -1793
14:33:14.263 ->   -684,   4576,  14876, 19.64,  -2880,   1023,   -840
14:33:14.407 ->    172,   5648,  17648, 19.64,    416,    953,   1226
14:33:14.501 ->  -1164,   4368,  18516, 19.73,   2204,   1095,   1110
14:33:14.609 ->   -836,   4892,  17456, 19.64,   -960,   1413,   1499
14:33:14.693 ->   -896,   4116,  15936, 19.68,   -451,   -293,   2496
14:33:14.793 ->  -1704,   3308,  16220, 19.59,  -1206,    763,    965
14:33:14.910 ->   -292,   4556,  13352, 19.78,    932,  -1068,   2943
14:33:14.994 ->   1280,   5436,  17292, 19.68,   2399,   -731,   1253
14:33:15.125 ->   2500,   5596,  17816, 19.68,   1367,    147,  -1559
14:33:15.209 ->   -496,   3724,  19496, 19.68,  -1502,   -500,  -1562
14:33:15.327 ->   -420,   3564,  14932, 19.59,  -1054,   -713,  -2119
14:33:15.422 ->   -512,   4500,  15196, 19.73,  -1926,    308,  -1325
14:33:15.518 ->    408,   5612,  16104, 19.73,   -694,   -198,    389
14:33:15.603 ->  -1220,   4676,  17296, 19.64,    911,    162,   -239
14:33:15.744 ->  -1348,   5508,  17264, 19.68,  -1059,   1505,   1283
14:33:15.841 ->  -1068,   4060,  18104, 19.68,  -1641,    802,   3024
14:33:15.913 ->   -376,   3684,  15376, 19.59,   -907,   -460,    695
14:33:16.027 ->   -708,   3948,  14648, 19.68,    913,   -731,   2802
14:33:16.142 ->   1692,   5348,  16664, 19.59,   1452,   -981,   1331
14:33:16.233 ->   -184,   4700,  18848, 19.59,   1911,  -1258,   -617
14:33:16.344 ->    600,   4116,  18508, 19.73,  -1731,   -668,  -2486
14:33:16.439 ->    648,   3712,  14868, 19.64,      0,    274,  -1201
14:33:16.533 ->   1236,   4728,  15600, 19.64,   -415,    906,  -1592
14:33:16.664 ->   -952,   4656,  14892, 19.68,    189,     86,    347
14:33:16.745 ->   -384,   5508,  17864, 19.59,   1560,   1006,    711
14:33:16.861 ->  -1004,   6428,  17552, 19.68,   -805,   2286,   1789
14:33:16.962 ->     64,   5032,  17268, 19.59,   -538,   1510,   1835
14:33:17.061 ->    460,   3360,  15624, 19.64,   -564,    -91,    395
14:33:17.178 ->  -2344,   3448,  14704, 19.64,   -417,  -1508,   1375
14:33:17.262 ->    208,   5476,  15476, 19.64,   1375,  -1273,    -69
14:33:17.361 ->  -2516,   5160,  18824, 19.54,    469,  -1683,   -478
14:33:17.490 ->    504,   5112,  18304, 19.64,   -762,   -503,  -3094
14:33:17.587 ->    660,   3208,  19664, 19.49,  -2321,   -146,  -1450
14:33:17.680 ->  -1352,   4100,  14792, 19.59,   -408,    449,  -1039
14:33:17.778 ->   -360,   4856,  14512, 19.68,    -78,   1412,    -94
14:33:17.869 ->   -808,   4120,  19872, 19.59,   1209,   1400,   -274
14:33:17.978 ->  -3624,   4488,  20456, 19.64,   -376,   1828,    874
14:33:18.095 ->  -1308,   3664,  17156, 19.54,  -2121,    975,     -1
14:33:18.179 ->   2216,   4392,  15284, 19.54,  -1760,   1306,    470
14:33:18.295 ->   -124,   3996,  14036, 19.64,    391,  -1276,     10
14:33:18.412 ->   -328,   4004,  18072, 19.64,   1170,  -1418,   -907
14:33:18.486 ->  -2092,   3268,  21196, 19.54,  -1373,   -243,  -3845
14:33:18.623 ->   1140,   3356,  17112, 19.54,    -98,    527,  -2735
14:33:18.703 ->   -640,   3272,  18332, 19.68,   -345,    351,  -2446
14:33:18.795 ->  -2340,   3772,  14296, 19.59,    864,   -249,   -325
14:33:18.913 ->   -480,   5604,  15468, 19.54,   1041,     92,   1369
14:33:19.013 ->   1496,   4572,  17236, 19.73,   -660,   1141,   -279
14:33:19.105 ->  -1868,   3400,  18828, 19.59,  -1415,    399,   1659
14:33:19.229 ->  -1352,   2548,  16280, 19.59,  -1014,    563,   -832
14:33:19.330 ->   -736,   4160,  15364, 19.49,    -52,    735,    574
14:33:19.429 ->    640,   4300,  17120, 19.59,   1498,    342,    505
14:33:19.547 ->   1692,   4380,  18644, 19.49,    311,   -748,   -232
14:33:19.629 ->   -364,   4112,  18232, 19.64,  -1559,   -939,  -2048
14:33:19.763 ->   -188,   3648,  16548, 19.54,    525,    148,   -614
14:33:19.846 ->    384,   4260,  14352, 19.68,    -97,   -654,    923
14:33:19.930 ->   -580,   4044,  14000, 19.59,   -911,   -939,    732
14:33:20.046 ->    708,   5120,  17020, 19.64,    122,   1064,  -1476
14:33:20.163 ->   -372,   5480,  18068, 19.54,    941,   2064,   1499
14:33:20.263 ->   -604,   3424,  21192, 19.59,    -52,    -71,   1254
14:33:20.347 ->  -3264,   1740,  17276, 19.59,  -1014,   1090,    628
14:33:20.447 ->  -3728,   2756,  16248, 19.64,    493,   3204,    626
14:33:20.563 ->   1972,   4068,  11140, 19.64,   1841,   -643,   1361
14:33:20.696 ->  -1932,   4496,  13956, 19.64,   1466,  -2976,   1151
14:33:20.780 ->  -3612,   2372,  23704, 19.59,  -4341,   -374,  -1641
14:33:20.864 ->   2288,   2420,  14952, 19.59,   1873,  -1481,   -578
14:33:20.980 ->  -2112,   3060,  15272, 19.54,  -1084,     15,  -1985
14:33:21.080 ->   -668,   4596,  15088, 19.54,    653,    691,  -1654
14:33:21.181 ->   4468,   6412,  17148, 19.59,   3395,   -939,  -1101
14:33:21.297 ->  -2868,   4800,  18976, 19.59,   1757,   1274,   -757
14:33:21.380 ->  -2772,   3664,  18392, 19.59,   -857,   1158,   1579
14:33:21.497 ->  -2580,   3476,  17252, 19.64,  -2064,   -816,    339
14:33:21.598 ->  -3312,   3292,  15072, 19.64,   -767,  -1309,   1192
14:33:21.715 ->  -1724,   4836,  16556, 19.64,    543,    728,    157
14:33:21.798 ->    -48,   4784,  15412, 19.68,   -806,   1057,   -695
14:33:21.914 ->    -52,   4896,  18704, 19.59,   -961,   1095,  -2153
14:33:22.009 ->  -4444,   2716,  17660, 19.68,    -47,   1970,  -3388
14:33:22.098 ->  -3056,   6176,   8264, 19.64,  -1344,  -1006,  -2650
14:33:22.229 ->  -1820,   4348,  15100, 19.64,    414,   2430,    798
14:33:22.324 ->  -2004,   5236,  14588, 19.54,   1503,   -643,   1956
14:33:22.423 ->  -2480,   5132,  16976, 19.64,   -907,   2197,   2257
14:33:22.516 ->  -4444,   3448,  20584, 19.68,  -1573,   1767,    800
14:33:22.638 ->  -5532,   2532,  16608, 19.59,    692,     53,    992
14:33:22.734 ->   -452,   4320,  17244, 19.59,   -997,   -156,   -360
