timestamp,aX,aY,aZ,temperature,gX,gY,gZ
15:26:06.669, 2192,716,13032,22.55,2965,703,-1816
15:26:06.779, 3800,1852,14256,22.46,1354,-2461,1116
15:26:06.893, 2160,2520,19640,22.6,1357,-1084,2578
15:26:07.003, 1624,3316,23860,22.6,-372,-986,3992
15:26:07.108, 3000,2300,16760,22.46,1521,474,4496
15:26:07.214, 2760,684,12836,22.55,403,1565,5180
15:26:07.290, 3392,-904,12228,22.46,-1725,-545,4173
15:26:07.400, 4368,-1292,19152,22.51,-1789,-2494,1589
15:26:07.514, 2972,-992,21992,22.6,-4002,-2513,-2654
15:26:07.623, 3060,-2676,17308,22.6,-643,925,-6963
15:26:07.699, 2232,-2376,15364,22.55,-45,2903,-7545
15:26:07.804, 2664,-264,12332,22.51,985,534,-5220
15:26:07.914, 3968,1304,14036,22.51,-440,-1619,-3002
15:26:08.028, 4300,3248,18796,22.6,782,780,-884
15:26:08.137, 7600,2896,22004,22.6,2988,3058,2393
15:26:08.213, 2300,1852,17624,22.46,1852,2005,3422
15:26:08.323, 1376,104,14420,22.51,329,851,4492
15:26:08.424, 2440,-696,13136,22.6,-2560,-870,3396
15:26:08.534, 2076,-680,17640,22.6,-1981,139,431
15:26:08.635, 2268,-548,20792,22.65,150,2326,-1639
15:26:08.744,  404,-2924,17260,22.51,-659,4675,-2705
15:26:08.852,  640,-1236,14480,22.6,-459,959,-3044
15:26:08.964, 1504,-644,13960,22.6,-756,1734,-4840
15:26:09.036, 2540,-16,16484,22.65,-308,-2544,-3657
15:26:09.141, 1380,200,19144,22.6,-1576,-362,-3028
15:26:09.255, -324,1288,20592,22.6,655,3115,-464
15:26:09.361,  224,1708,16356,22.55,1084,982,2798
15:26:09.475, 1288,572,12644,22.65,-714,1301,4355
15:26:09.551,  924,-720,15156,22.6,221,2884,1953
15:26:09.661,-1416,-2056,20372,22.55,1498,2600,-3208
15:26:09.775,-2716,556,21992,22.51,673,-70,-3619
15:26:09.885,-2296,-124,17144,22.6,-274,449,-1852
15:26:09.995,-1208,-172,13572,22.55,817,-238,-1029
15:26:10.071,  968,708,12656,22.65,563,-1291,442
15:26:10.185, 1096,1460,17836,22.69,1123,-1525,1965
15:26:10.292, -780,3672,24488,22.69,3109,-1517,5775
15:26:10.399, -732,2240,17156,22.65,256,-3011,5429
15:26:10.510,  464,580,13440,22.6,835,-2768,5252
15:26:10.586, 2024,636,11452,22.69,-820,1557,4037
15:26:10.700,  888,364,15456,22.65,-3309,-2107,2222
15:26:10.803, -348,-316,22652,22.6,79,-270,-760
15:26:10.917, -316,-588,20460,22.6,2567,5214,-2147
15:26:10.993,  140,256,15560,22.65,-489,326,-3350
15:26:11.102, 1740,228,12696,22.65,275,-22,-2968
15:26:11.217, 1316,1020,16412,22.6,-326,-1452,-341
15:26:11.331, 1064,1568,19704,22.65,-1158,-1412,538
15:26:11.407,  128,1788,20404,22.65,351,776,1442
15:26:11.516,  712,2944,16096,22.69,-135,830,3138
15:26:11.626, 1100,1744,13724,22.69,-1223,1225,3343
15:26:11.740, 2196,464,14644,22.65,-1457,-1210,1385
15:26:11.854, 2364,180,19664,22.69,-1078,-2323,-282
15:26:11.930,  180,-788,22528,22.6,256,808,-2592
15:26:12.045, -592,-1768,16080,22.65,-343,602,-2254
15:26:12.159, -940,220,14316,22.74,708,1918,-3707
15:26:12.264, 1868,1048,12188,22.69,1783,-629,-4092
15:26:12.339, 3360,1844,16012,22.55,746,-113,-2680
15:26:12.447, 1956,2396,19976,22.65,755,-133,678
15:26:12.560, 1044,2640,21512,22.6,1611,-571,3065
15:26:12.672,  364,2832,17796,22.74,1179,1633,5390
15:26:12.747,  464,516,12992,22.65,-1098,1927,3935
15:26:12.861, 1748,-148,14112,22.6,-2154,-486,2384
15:26:12.968,   64,216,18876,22.74,-2987,970,844
15:26:13.077,-1516,-1032,20424,22.74,-960,-539,-2472
15:26:13.189,-1572,-2428,17556,22.79,-1715,1829,-4214
15:26:13.264, -608,0,14916,22.74,1127,2905,-3861
15:26:13.372, 2252,1444,12900,22.69,1888,1111,-2573
15:26:13.481, 1380,1428,16908,22.84,1817,-375,-838
15:26:13.591, -232,2560,20776,22.69,1860,-956,1162
15:26:13.697,-2712,3124,20572,22.79,285,701,3197
15:26:13.810,-1472,1964,17000,22.74,-1428,-172,5442
15:26:13.887,  556,612,11896,22.69,-1960,-172,4748
15:26:13.993, 1732,476,14092,22.79,-681,-2627,2486
15:26:14.107,  796,400,20268,22.74,-568,-553,-187
15:26:14.214,-1644,-636,22548,22.79,741,2066,-1908
15:26:14.289, -940,-1516,16496,22.79,-630,448,-2451
15:26:14.402,-1776,88,14832,22.74,1421,306,-4720
15:26:14.514, 1640,1236,12128,22.74,2314,-1892,-3739
15:26:14.627, 2560,2292,14984,22.79,-2698,-562,-1944
15:26:14.703, -120,2272,21636,22.84,-534,1237,1267
15:26:14.807,-1924,3176,21736,22.69,1583,3699,2358
15:26:14.917, -452,2628,16036,22.74,-304,-2211,2260
15:26:15.027,  700,308,12648,22.74,-1694,786,3163
15:26:15.136, 1168,292,13920,22.88,-3549,-1309,1599
15:26:15.250,   28,88,20152,22.74,-2275,-1818,-210
15:26:15.324, -604,-1176,22052,22.74,105,904,-1528
15:26:15.438, -344,-2236,17660,22.74,-163,1317,-3403
15:26:15.553, -432,-432,15452,22.69,1700,1587,-3836
15:26:15.663, 1876,432,13176,22.88,822,-3359,-2171
15:26:15.768, 1988,188,15936,22.84,42,-1820,-1107
15:26:15.843,  348,740,20664,22.84,1117,-712,-41
15:26:15.952, -128,1700,18704,22.79,940,1786,-9
15:26:16.059,  876,1988,15136,22.79,269,2085,1934
15:26:16.159, 1476,496,13056,22.79,-1698,1459,1497
15:26:16.274, 1324,68,15316,22.84,-2010,-1478,293
15:26:16.383,  -44,296,19720,22.88,-864,-580,-1187
15:26:16.491,-1360,-1244,21488,22.79,297,2328,-2422
15:26:16.563, -780,-1656,17020,22.93,72,1383,-3950
15:26:16.672, -480,-168,14600,22.79,523,1177,-4047
15:26:16.786, 1460,588,13868,22.88,1284,-860,-2284
15:26:16.893, 1504,840,16456,22.88,-23,-1414,-1052
15:26:16.968, 1196,1436,18844,22.88,1361,-2061,811
15:26:17.081, -840,2172,19608,22.84,1767,2004,3049
15:26:17.193,-1108,1564,17180,22.88,-624,1473,4443
15:26:17.306, 1060,-500,12500,22.84,-2106,-524,2946
15:26:17.382, 1312,-60,15276,22.88,-1516,-561,1764
15:26:17.488, -336,-132,20604,22.98,-2100,-1665,-638
15:26:17.602,  176,-3020,21036,22.93,-2605,-161,-3267
15:26:17.707,  372,-2232,16648,22.88,-211,1409,-4940
15:26:17.821, -388,508,14128,22.98,2629,3942,-3857
15:26:17.927,  812,740,13436,22.84,1075,-618,-2144
15:26:17.999, 1284,980,16628,22.93,1312,-2168,-1060
15:26:18.113, 2308,2176,19384,22.88,1638,-2257,771
15:26:18.222, -120,2404,19280,22.93,822,4184,2594
15:26:18.328,-1176,1744,16588,22.88,131,2348,4314
15:26:18.437,  632,144,13288,22.88,-825,-1968,1797
15:26:18.550, 1340,-24,15788,22.84,-821,-562,677
15:26:18.622,  212,1108,20228,22.98,-2348,1239,-1517
15:26:18.728,-2488,-348,21148,22.98,-1281,4312,-1896
15:26:18.847,-2088,-784,16752,22.93,62,703,-2360
15:26:18.946, -856,116,14128,22.98,1645,17,-3426
15:26:19.056,  960,948,14156,23.02,1523,-2449,-1692
15:26:19.165, 1472,1688,15936,22.98,-1391,-1934,-457
15:26:19.241,   -4,2972,19812,22.84,-875,-1180,2613
15:26:19.347,-1892,2440,19468,23.07,1579,5622,3704
15:26:19.457,-1596,732,16968,22.98,-1422,1278,4443
15:26:19.567,  192,-1076,12492,22.93,-3884,-1378,3758
15:26:19.677,  808,-1020,15036,22.98,-1334,-2144,1434
15:26:19.782,   48,-472,19768,22.93,-649,-974,-1402
15:26:19.854,-2132,-1700,22408,22.98,841,2396,-1341
15:26:19.968,-1164,-2160,16668,23.02,-1201,395,-3457
15:26:20.082,-1604,-1168,14348,22.98,2069,1256,-5080
15:26:20.196, 1216,784,12796,22.93,3088,-1197,-3673
15:26:20.268, 1688,1648,14640,22.98,1746,-1350,-304
15:26:20.378,  280,2736,19436,22.93,1697,1418,1585
15:26:20.483,-2748,3480,22352,23.07,2416,6117,3058
15:26:20.588,-2304,3044,16996,22.93,-470,134,4585
15:26:20.698, -540,1016,13628,22.98,-2887,-770,3890
15:26:20.812,   88,416,14240,23.02,-4103,-2060,2082
15:26:20.881, -868,-660,18880,22.98,-2109,-897,179
15:26:20.996,-1924,-1628,22140,23.02,-886,1090,-2555
15:26:21.096,-2248,-1776,16656,23.07,-989,499,-5243
15:26:21.211,-1268,-1024,15016,23.02,927,-1299,-5832
15:26:21.320, 1240,604,12624,22.98,2283,-777,-3716
15:26:21.430, 1776,972,15660,23.07,285,-2009,-1546
15:26:21.503,  868,1988,20228,23.07,1478,-1259,-12
15:26:21.613,-1064,2420,22520,23.07,2061,2116,2108
15:26:21.727,  172,1676,15728,22.93,-1384,-826,3469
15:26:21.841,  428,252,12756,22.98,-1899,557,3336
15:26:21.913, 1548,-700,13392,23.02,-2147,-939,1946
15:26:22.027, 1044,-656,19132,23.07,-1087,-635,-9
15:26:22.133, -168,-1064,21964,23.12,-546,-341,-2491
15:26:22.247, -636,-1812,17824,23.07,-597,1824,-4126
15:26:22.323, -120,-472,15496,23.02,1458,-360,-3297
15:26:22.429, 1880,640,12552,23.07,1409,-898,-1602
15:26:22.538, 2028,1152,15528,23.02,1308,-1472,-956
15:26:22.648, 1432,1460,20640,23.07,2248,-1587,292
15:26:22.758, -436,2468,23228,23.12,2141,1577,2216
15:26:22.869,  764,1876,15160,23.07,-1113,-469,3576
15:26:22.942,  984,320,11968,23.02,-1715,2386,2597
15:26:23.051, 2024,-600,13400,23.07,-2205,-1518,747
15:26:23.156, 2416,-364,18852,23.07,-2042,-1165,-1487
15:26:23.266, 1808,-1264,21220,23.12,-431,-704,-3245
15:26:23.376, -436,-2140,18432,23.07,192,3619,-5576
15:26:23.480, -752,-104,16652,23.12,1587,74,-5426
15:26:23.594, 2160,1376,12468,23.02,683,-2738,-2768
15:26:23.670, 3072,1328,14728,23.07,-1134,-2173,-1635
15:26:23.784, 2600,1532,19640,23.21,2034,591,170
15:26:23.894, -552,3236,23380,23.07,2224,4661,2167
15:26:24.004, -100,2176,16544,23.17,-54,-890,3717
15:26:24.109, 1152,528,13592,23.02,-541,894,3500
15:26:24.186, 1744,-116,15956,23.02,-1846,-1362,1723
15:26:24.300, 2540,528,18392,23.17,-730,-3314,-622
15:26:24.414, 3708,428,19600,23.12,-1094,-2838,-1977
15:26:24.515,  384,-1132,17800,22.98,465,5062,-4482
15:26:24.625,  -64,-992,15136,23.17,1272,947,-5417
15:26:24.701, 1732,1476,13352,23.12,2415,-991,-5117
15:26:24.815, 2320,2620,14368,23.07,545,330,-2099
15:26:24.921, 1280,1564,18908,23.07,242,1496,340
15:26:25.035, 1244,3572,23564,23.12,1510,2434,1717
15:26:25.111,  528,2584,17324,23.07,1558,305,1752
15:26:25.220,  188,688,14724,23.07,-2542,-1601,1603
15:26:25.330, 1668,1292,13112,23.17,-2221,57,1559
15:26:25.438, 2268,-468,16660,23.07,-2602,-364,1212
15:26:25.548, 2252,-208,19260,23.12,-3149,38,-4196
15:26:25.653,-2412,-752,20592,23.17,922,4444,-6815
15:26:25.759,-1232,-1184,17244,23.21,560,-3067,-7415
15:26:25.831,  652,168,14020,23.07,2573,-1589,-5319
15:26:25.935, 2632,1936,13984,23.12,389,-1119,-2708
15:26:26.049, 3208,556,17736,23.17,608,-366,-2757
15:26:26.164, 1604,2776,20892,23.26,987,-267,-901
15:26:26.240, -440,2556,17608,23.12,-739,-614,-672
15:26:26.350,  100,1020,15276,23.17,-1110,1201,1559
15:26:26.460, 1520,108,14172,23.12,-4451,3417,-766
15:26:26.566, 1336,388,15360,23.17,-2278,3002,-2227
15:26:26.672,  280,388,18380,23.21,299,-959,-3717
15:26:26.786,  -32,-376,19660,23.07,1622,-1119,-4167
15:26:26.862, -876,-656,18796,23.12,-1186,2832,-5979
15:26:26.976,-1744,-308,15760,23.17,515,867,-5301
15:26:27.079,-1384,-92,15428,23.17,2439,1473,-2808
15:26:27.189,  648,216,15608,23.17,-735,1953,-4777
15:26:27.295, -952,388,18196,23.17,-1571,903,-1907
15:26:27.400, -428,600,19092,23.21,2388,-1329,-1505
15:26:27.511,-3940,728,17952,23.26,467,422,-1817
15:26:27.583,-2400,712,16048,23.21,-1038,-1171,-1359
15:26:27.696,-1188,1292,16504,23.17,342,2043,-2520
15:26:27.810, -576,460,16196,23.17,-522,662,-4584
15:26:27.924,-1308,1192,17872,23.12,1821,57,-5334
15:26:27.998, -164,872,18280,23.26,-1455,-2203,-6257
15:26:28.108, -644,1348,17196,23.21,340,-1122,-7132
15:26:28.218,-2912,1008,17364,23.17,1181,541,-2815
15:26:28.325,-3092,-104,14660,23.21,705,-1048,-3709
15:26:28.439, -828,-324,17020,23.17,1720,-50,-3664
15:26:28.514,  -64,308,16296,23.12,-1424,2112,-3222
15:26:28.619,-1228,148,16852,23.17,-405,1265,-2861
15:26:28.733,-1484,892,17432,23.21,-77,497,-1323
15:26:28.834, -708,900,17852,23.17,859,91,-692
15:26:28.940,-2204,1444,17176,23.07,-17,-1190,603
15:26:29.045,-2760,1492,16240,23.17,-885,605,164
15:26:29.154, -624,2136,16964,23.21,-52,964,-605
15:26:29.230,-2240,1784,16964,23.07,251,362,-1234
15:26:29.344,-1660,1776,17064,23.12,734,-15,-2545
15:26:29.454,-2472,2152,17292,23.07,824,1175,-2281
15:26:29.561,-2580,1316,16548,23.21,110,634,-770
15:26:29.675,-2312,712,16724,23.07,778,-452,148
